No such comm: 18b0832f87394beba7a434a82da13631
No such comm: 8f23c2e821de4e2988620e3ce50ca09a
No such comm: 3c68ed3a5c8142e38776429a351c8586
No such comm: a74454632803413d9ea1210f0da530d4
No such comm: 9ab83643a4254f0799c6d5ba234ab3a5
No such comm: 5d21b4dbffac4d2ba5ca4ff8ac78c79d
No such comm: 73278200e7b34a169ced79802efffc56
No such comm: 6ea989051f8948189f420676bfe2a8e6
No such comm: 0e5d503efd314c59bf4771ab091fa4d7
No such comm: c3ad8723e5ec40a78de7e55f5374a31e
No such comm: 9481c25069d248d1906904f248930842
No such comm: 87f1c5bc5a444ba695615f63c69100f7
No such comm: 3c290a466a2148e78dad0fa5cf101a73
No such comm: d650d4f0e3a8435b83c18c1af2a88f7e
No such comm: 7f9518d889bd4c45884efbf2588ed2ac
No such comm: a7c87dec8f744562b030337818591f2d
device: cuda:0
70102
17526
410
137
Epoch: 1, train_Loss: 1.9578762156207388, val_Loss: 1.4640853896628332
Epoch: 47, train_Loss: 1.6234896060897084, val_Loss: 1.4649435612407045
Epoch: 48, train_Loss: 1.6234896133585675, val_Loss: 1.4649437409247794
Epoch: 49, train_Loss: 1.6234895598597643, val_Loss: 1.4649437409247794
Epoch: 50, train_Loss: 1.6234895864637886, val_Loss: 1.4649435612407045
Epoch: 51, train_Loss: 1.623489555643826, val_Loss: 1.4649436404235172
Epoch: 52, train_Loss: 1.6234895525909052, val_Loss: 1.4649436404235172
Epoch: 53, train_Loss: 1.6234894925501289, val_Loss: 1.4649436404235172
Epoch: 54, train_Loss: 1.623489527731407, val_Loss: 1.4649435612407045
Epoch: 55, train_Loss: 1.6234895608774045, val_Loss: 1.4649436404235172
Epoch: 56, train_Loss: 1.6234895440136514, val_Loss: 1.4649436404235172
Epoch: 57, train_Loss: 1.6234895496833615, val_Loss: 1.4649436404235172
Epoch: 58, train_Loss: 1.6234895274406527, val_Loss: 1.4649437409247794
Epoch: 59, train_Loss: 1.6234895784680436, val_Loss: 1.4649437409247794
Epoch: 60, train_Loss: 1.6234895227885828, val_Loss: 1.4649437409247794
Epoch: 61, train_Loss: 1.6234895134844431, val_Loss: 1.4649437409247794
Epoch: 62, train_Loss: 1.62348946565535, val_Loss: 1.4649437409247794
Epoch: 63, train_Loss: 1.6234893989272234, val_Loss: 1.4649437409247794
Epoch: 64, train_Loss: 1.623489500691251, val_Loss: 1.4649437409247794
Epoch: 65, train_Loss: 1.6234894594041314, val_Loss: 1.4649436404235172
Epoch: 66, train_Loss: 1.623489511013031, val_Loss: 1.4649437409247794
Epoch: 67, train_Loss: 1.6234894849905153, val_Loss: 1.4649437409247794
Epoch: 68, train_Loss: 1.6234894993828564, val_Loss: 1.4649437409247794
Epoch: 69, train_Loss: 1.6234894578049823, val_Loss: 1.464943834029845
Epoch: 70, train_Loss: 1.6234894819375945, val_Loss: 1.4649435612407045
Epoch: 71, train_Loss: 1.6234895001097422, val_Loss: 1.4649436404235172
Epoch: 72, train_Loss: 1.6234894381790625, val_Loss: 1.4649436404235172
Epoch: 73, train_Loss: 1.623489491096357, val_Loss: 1.4649436404235172
Epoch: 74, train_Loss: 1.6234895303481962, val_Loss: 1.4649436404235172
Epoch: 75, train_Loss: 1.6234894954576724, val_Loss: 1.4649436404235172
Epoch: 76, train_Loss: 1.6234894890610765, val_Loss: 1.4649436404235172
Epoch: 77, train_Loss: 1.6234894714704373, val_Loss: 1.4649436404235172
Epoch: 78, train_Loss: 1.623489519735662, val_Loss: 1.4649436404235172
Epoch: 79, train_Loss: 1.623489529475933, val_Loss: 1.4649435612407045
Epoch: 80, train_Loss: 1.6234894844090066, val_Loss: 1.4649436404235172
Epoch: 81, train_Loss: 1.6234894469016936, val_Loss: 1.4649436404235172
Epoch: 82, train_Loss: 1.623489467981385, val_Loss: 1.4649436404235172
Epoch: 83, train_Loss: 1.6234895239516003, val_Loss: 1.4649436404235172
Epoch: 84, train_Loss: 1.6234895091231276, val_Loss: 1.4649436404235172
Epoch: 85, train_Loss: 1.623489489642585, val_Loss: 1.4649436404235172
Epoch: 86, train_Loss: 1.6234894564965876, val_Loss: 1.4649435612407045
Epoch: 87, train_Loss: 1.623489507814733, val_Loss: 1.4649435612407045
Epoch: 88, train_Loss: 1.6234895040349262, val_Loss: 1.4649436404235172
Epoch: 89, train_Loss: 1.6234894804838227, val_Loss: 1.4649436404235172
Epoch: 90, train_Loss: 1.6234895152289692, val_Loss: 1.4649436404235172
Epoch: 91, train_Loss: 1.623489519881039, val_Loss: 1.4649436404235172
Epoch: 92, train_Loss: 1.623489476704016, val_Loss: 1.4649436404235172
Epoch: 93, train_Loss: 1.6234894996736107, val_Loss: 1.4649435612407045
Epoch: 94, train_Loss: 1.6234895025811544, val_Loss: 1.4649436404235172
Epoch: 95, train_Loss: 1.6234895550623172, val_Loss: 1.4649436404235172
Epoch: 96, train_Loss: 1.623489549974116, val_Loss: 1.4649436404235172
Epoch: 97, train_Loss: 1.6234895095592592, val_Loss: 1.4649436404235172
Epoch: 98, train_Loss: 1.6234895155197238, val_Loss: 1.4649436404235172
Epoch: 99, train_Loss: 1.6234894796115595, val_Loss: 1.4649437409247794
Epoch: 100, train_Loss: 1.6234895492472299, val_Loss: 1.4649436404235172
Epoch: 101, train_Loss: 1.6234895166827412, val_Loss: 1.4649435612407045
Epoch: 102, train_Loss: 1.6234895124668027, val_Loss: 1.4649436404235172
Epoch: 103, train_Loss: 1.6234895397977132, val_Loss: 1.4649435612407045
Epoch: 104, train_Loss: 1.6234894908056026, val_Loss: 1.4649436404235172
Epoch: 105, train_Loss: 1.6234894835367435, val_Loss: 1.4649435612407045
Epoch: 106, train_Loss: 1.6234895441590287, val_Loss: 1.4649436404235172
Epoch: 107, train_Loss: 1.6234894569327192, val_Loss: 1.4649436404235172
Epoch: 108, train_Loss: 1.6234894467563163, val_Loss: 1.4649435612407045
Epoch: 109, train_Loss: 1.6234894717611918, val_Loss: 1.4649436404235172
Epoch: 110, train_Loss: 1.6234894953122954, val_Loss: 1.4649436404235172
Epoch: 111, train_Loss: 1.6234894330908614, val_Loss: 1.4649436404235172
Epoch: 112, train_Loss: 1.623489438469817, val_Loss: 1.4649436404235172
Epoch: 113, train_Loss: 1.6234894460294305, val_Loss: 1.4649436404235172
Epoch: 114, train_Loss: 1.623489467981385, val_Loss: 1.4649435612407045
Epoch: 115, train_Loss: 1.6234895021450229, val_Loss: 1.4649435612407045
Epoch: 116, train_Loss: 1.62348946565535, val_Loss: 1.4649434729214132
Epoch: 117, train_Loss: 1.6234895146474606, val_Loss: 1.4649435612407045
Epoch: 118, train_Loss: 1.6234895175550041, val_Loss: 1.4649435612407045
Epoch: 119, train_Loss: 1.6234895354363976, val_Loss: 1.4649435612407045
Epoch: 120, train_Loss: 1.623489540524599, val_Loss: 1.4649435612407045
Epoch: 121, train_Loss: 1.6234895608774045, val_Loss: 1.4649436404235172
Epoch: 122, train_Loss: 1.6234895019996456, val_Loss: 1.4649436404235172
Epoch: 123, train_Loss: 1.6234894969114444, val_Loss: 1.4649437409247794
Epoch: 124, train_Loss: 1.6234895073786015, val_Loss: 1.464943834029845
Epoch: 125, train_Loss: 1.6234895361632835, val_Loss: 1.4649436404235172
Epoch: 126, train_Loss: 1.6234894516991405, val_Loss: 1.4649436404235172
Epoch: 127, train_Loss: 1.6234895022904001, val_Loss: 1.4649436404235172
Epoch: 128, train_Loss: 1.6234895057794525, val_Loss: 1.4649436404235172
Epoch: 129, train_Loss: 1.6234895726529563, val_Loss: 1.4649434729214132
Epoch: 130, train_Loss: 1.6234895607320274, val_Loss: 1.4649435612407045
Epoch: 131, train_Loss: 1.6234895805033243, val_Loss: 1.4649436404235172
Epoch: 132, train_Loss: 1.6234895114491625, val_Loss: 1.4649434729214132
Epoch: 133, train_Loss: 1.6234895203171706, val_Loss: 1.4649436404235172
Epoch: 134, train_Loss: 1.6234895825386046, val_Loss: 1.4649436404235172
Epoch: 135, train_Loss: 1.6234895307843278, val_Loss: 1.4649435612407045
Epoch: 136, train_Loss: 1.6234895095592592, val_Loss: 1.4649435612407045
Epoch: 137, train_Loss: 1.6234894903694712, val_Loss: 1.4649435612407045
Epoch: 138, train_Loss: 1.6234894787392966, val_Loss: 1.4649435612407045
Epoch: 139, train_Loss: 1.6234895775957805, val_Loss: 1.4649435612407045
Epoch: 140, train_Loss: 1.6234895143567063, val_Loss: 1.4649435612407045
Epoch: 141, train_Loss: 1.623489563494194, val_Loss: 1.4649437409247794
Epoch: 142, train_Loss: 1.6234895063609611, val_Loss: 1.4649436404235172
Epoch: 143, train_Loss: 1.6234895287490472, val_Loss: 1.4649436404235172
Epoch: 144, train_Loss: 1.6234895302028192, val_Loss: 1.4649436404235172
Epoch: 145, train_Loss: 1.623489516537364, val_Loss: 1.4649436404235172
Epoch: 146, train_Loss: 1.6234894797569368, val_Loss: 1.4649436404235172
Epoch: 147, train_Loss: 1.6234895230793371, val_Loss: 1.4649437409247794
Epoch: 148, train_Loss: 1.6234894708889287, val_Loss: 1.4649437409247794
Epoch: 149, train_Loss: 1.6234894736510952, val_Loss: 1.4649437409247794
Epoch: 150, train_Loss: 1.6234894881888133, val_Loss: 1.4649437409247794
Epoch: 151, train_Loss: 1.6234894817922174, val_Loss: 1.4649437409247794
Epoch: 152, train_Loss: 1.623489471906569, val_Loss: 1.4649437409247794
Epoch: 153, train_Loss: 1.623489476704016, val_Loss: 1.4649437409247794
Epoch: 154, train_Loss: 1.6234895147928377, val_Loss: 1.4649437409247794
Epoch: 155, train_Loss: 1.6234895547715629, val_Loss: 1.464943834029845
Epoch: 156, train_Loss: 1.6234895648025884, val_Loss: 1.464943834029845
Epoch: 157, train_Loss: 1.623489535581775, val_Loss: 1.464943834029845
Epoch: 158, train_Loss: 1.6234895472119495, val_Loss: 1.464943834029845
Epoch: 159, train_Loss: 1.623489480774577, val_Loss: 1.4649437409247794
Epoch: 160, train_Loss: 1.6234894970568214, val_Loss: 1.4649437409247794
Epoch: 161, train_Loss: 1.623489499092102, val_Loss: 1.4649437409247794
Epoch: 162, train_Loss: 1.6234895187180216, val_Loss: 1.4649437409247794
Epoch: 163, train_Loss: 1.6234895049071894, val_Loss: 1.4649437409247794
Epoch: 164, train_Loss: 1.6234894833913665, val_Loss: 1.4649437409247794
Epoch: 165, train_Loss: 1.6234895113037853, val_Loss: 1.4649436404235172
Epoch: 166, train_Loss: 1.6234895118852941, val_Loss: 1.4649436404235172
Epoch: 167, train_Loss: 1.6234895265683895, val_Loss: 1.4649436404235172
Epoch: 168, train_Loss: 1.6234895153743465, val_Loss: 1.4649436404235172
Epoch: 169, train_Loss: 1.6234894746687354, val_Loss: 1.4649435612407045
Epoch: 170, train_Loss: 1.6234895370355467, val_Loss: 1.4649436404235172
Epoch: 171, train_Loss: 1.62348953325574, val_Loss: 1.4649436404235172
Epoch: 172, train_Loss: 1.6234894815014629, val_Loss: 1.4649435612407045
Epoch: 173, train_Loss: 1.6234894794661825, val_Loss: 1.4649436404235172
Epoch: 174, train_Loss: 1.6234894470470707, val_Loss: 1.4649437409247794
Epoch: 175, train_Loss: 1.6234894562058333, val_Loss: 1.4649435612407045
Epoch: 176, train_Loss: 1.6234895139205747, val_Loss: 1.4649436404235172
Epoch: 177, train_Loss: 1.6234894844090066, val_Loss: 1.4649436404235172
Epoch: 178, train_Loss: 1.6234894937131463, val_Loss: 1.4649437409247794
Epoch: 179, train_Loss: 1.6234895210440565, val_Loss: 1.4649437409247794
Epoch: 180, train_Loss: 1.6234894755409985, val_Loss: 1.464943834029845
Epoch: 181, train_Loss: 1.6234895246784862, val_Loss: 1.4649435612407045
Epoch: 182, train_Loss: 1.6234895418329938, val_Loss: 1.4649436404235172
Epoch: 183, train_Loss: 1.6234894956030497, val_Loss: 1.4649434729214132
Epoch: 184, train_Loss: 1.6234894960391812, val_Loss: 1.4649434729214132
Epoch: 185, train_Loss: 1.6234895602958959, val_Loss: 1.4649434729214132
Epoch: 186, train_Loss: 1.6234895272952754, val_Loss: 1.4649435612407045
Epoch: 187, train_Loss: 1.6234895374716782, val_Loss: 1.4649435612407045
Epoch: 188, train_Loss: 1.6234895493926071, val_Loss: 1.4649435612407045
Epoch: 189, train_Loss: 1.623489556370712, val_Loss: 1.4649435612407045
Epoch: 190, train_Loss: 1.6234895432867655, val_Loss: 1.4649434729214132
Epoch: 191, train_Loss: 1.6234895235154687, val_Loss: 1.4649434729214132
Epoch: 192, train_Loss: 1.6234895774504035, val_Loss: 1.4649436404235172
Epoch: 193, train_Loss: 1.6234895633488167, val_Loss: 1.4649436404235172
Epoch: 194, train_Loss: 1.6234895344187574, val_Loss: 1.4649435612407045
Epoch: 195, train_Loss: 1.6234895815209645, val_Loss: 1.4649434729214132
Epoch: 196, train_Loss: 1.6234896167022426, val_Loss: 1.4649436404235172
Epoch: 197, train_Loss: 1.6234896184467689, val_Loss: 1.464943834029845
Epoch: 198, train_Loss: 1.623489525986881, val_Loss: 1.464943834029845
Epoch: 199, train_Loss: 1.62348948629891, val_Loss: 1.4649439171282914
Epoch: 200, train_Loss: 1.623489483100612, val_Loss: 1.4649436404235172
Epoch: 201, train_Loss: 1.6234895411061077, val_Loss: 1.4649436404235172
Epoch: 202, train_Loss: 1.6234895376170553, val_Loss: 1.4649436404235172
Epoch: 203, train_Loss: 1.6234896148123392, val_Loss: 1.4649436404235172
Epoch: 204, train_Loss: 1.6234895853007711, val_Loss: 1.464943834029845
Epoch: 205, train_Loss: 1.6234894669637447, val_Loss: 1.4649436404235172
Epoch: 206, train_Loss: 1.6234894979290846, val_Loss: 1.4649439171282914
Epoch: 207, train_Loss: 1.6234894703074199, val_Loss: 1.464943834029845
Epoch: 208, train_Loss: 1.6234894332362384, val_Loss: 1.464943834029845
Epoch: 209, train_Loss: 1.623489467981385, val_Loss: 1.464943834029845
Epoch: 210, train_Loss: 1.6234894685628938, val_Loss: 1.464943834029845
Epoch: 211, train_Loss: 1.6234894470470707, val_Loss: 1.464943834029845
Epoch: 212, train_Loss: 1.6234894152094679, val_Loss: 1.464943834029845
Epoch: 213, train_Loss: 1.6234894713250603, val_Loss: 1.464943834029845
Epoch: 214, train_Loss: 1.623489516537364, val_Loss: 1.4649437409247794
Epoch: 215, train_Loss: 1.6234895137751975, val_Loss: 1.4649436404235172
Epoch: 216, train_Loss: 1.6234895459035548, val_Loss: 1.4649436404235172
Epoch: 217, train_Loss: 1.6234895797764384, val_Loss: 1.4649436404235172
Epoch: 218, train_Loss: 1.6234895364540378, val_Loss: 1.4649436404235172
Epoch: 219, train_Loss: 1.6234894800476911, val_Loss: 1.4649436404235172
Epoch: 220, train_Loss: 1.6234895397977132, val_Loss: 1.4649435612407045
Epoch: 221, train_Loss: 1.6234894956030497, val_Loss: 1.4649435612407045
Epoch: 222, train_Loss: 1.623489458386491, val_Loss: 1.4649436404235172
Epoch: 223, train_Loss: 1.6234894969114444, val_Loss: 1.4649435612407045
Epoch: 224, train_Loss: 1.6234895242423546, val_Loss: 1.4649436404235172
Epoch: 225, train_Loss: 1.6234895118852941, val_Loss: 1.4649436404235172
Epoch: 226, train_Loss: 1.6234895274406527, val_Loss: 1.4649436404235172
Epoch: 227, train_Loss: 1.623489489497208, val_Loss: 1.4649436404235172
Epoch: 228, train_Loss: 1.623489467836008, val_Loss: 1.4649436404235172
Epoch: 229, train_Loss: 1.6234895002551195, val_Loss: 1.4649435612407045
Epoch: 230, train_Loss: 1.6234895153743465, val_Loss: 1.4649437409247794
Epoch: 231, train_Loss: 1.6234894707435514, val_Loss: 1.4649437409247794
Epoch: 232, train_Loss: 1.6234894852812698, val_Loss: 1.4649437409247794
Epoch: 233, train_Loss: 1.6234894745233581, val_Loss: 1.4649437409247794
Epoch: 234, train_Loss: 1.6234894788846737, val_Loss: 1.4649437409247794
Epoch: 235, train_Loss: 1.6234894701620428, val_Loss: 1.4649437409247794
Epoch: 236, train_Loss: 1.6234894884795676, val_Loss: 1.464943834029845
Epoch: 237, train_Loss: 1.6234894714704373, val_Loss: 1.464943834029845
Epoch: 238, train_Loss: 1.6234894701620428, val_Loss: 1.4649437409247794
Epoch: 239, train_Loss: 1.623489527731407, val_Loss: 1.4649437409247794
Epoch: 240, train_Loss: 1.6234895249692405, val_Loss: 1.4649437409247794
Epoch: 241, train_Loss: 1.6234895127575573, val_Loss: 1.4649437409247794
Epoch: 242, train_Loss: 1.6234895185726446, val_Loss: 1.4649437409247794
Epoch: 243, train_Loss: 1.6234894756863756, val_Loss: 1.4649437409247794
Epoch: 244, train_Loss: 1.623489510286145, val_Loss: 1.4649437409247794
Epoch: 245, train_Loss: 1.6234894922593746, val_Loss: 1.4649436404235172
Epoch: 246, train_Loss: 1.6234895509917562, val_Loss: 1.4649437409247794
Epoch: 247, train_Loss: 1.6234894832459892, val_Loss: 1.464943834029845
Epoch: 248, train_Loss: 1.6234894969114444, val_Loss: 1.464943834029845
Epoch: 249, train_Loss: 1.6234895118852941, val_Loss: 1.464943834029845
Epoch: 250, train_Loss: 1.6234894769947703, val_Loss: 1.4649437409247794
Epoch: 251, train_Loss: 1.6234895060702068, val_Loss: 1.4649437409247794
Epoch: 252, train_Loss: 1.623489465509973, val_Loss: 1.4649436404235172
Epoch: 253, train_Loss: 1.6234894828098576, val_Loss: 1.4649436404235172
Epoch: 254, train_Loss: 1.6234894729242093, val_Loss: 1.4649436404235172
Epoch: 255, train_Loss: 1.6234894864442873, val_Loss: 1.4649437409247794
Epoch: 256, train_Loss: 1.6234895065063384, val_Loss: 1.4649436404235172
Epoch: 257, train_Loss: 1.6234895255507493, val_Loss: 1.4649436404235172
Epoch: 258, train_Loss: 1.6234894988013477, val_Loss: 1.4649436404235172
Epoch: 259, train_Loss: 1.623489519881039, val_Loss: 1.4649436404235172
Epoch: 260, train_Loss: 1.6234894607125259, val_Loss: 1.4649436404235172
Epoch: 261, train_Loss: 1.6234895397977132, val_Loss: 1.4649437409247794
Epoch: 262, train_Loss: 1.6234895065063384, val_Loss: 1.4649436404235172
Epoch: 263, train_Loss: 1.6234895166827412, val_Loss: 1.4649436404235172
Epoch: 264, train_Loss: 1.6234895059248295, val_Loss: 1.4649436404235172
Epoch: 265, train_Loss: 1.6234895825386046, val_Loss: 1.4649437409247794
Epoch: 266, train_Loss: 1.6234895335464943, val_Loss: 1.4649437409247794
Epoch: 267, train_Loss: 1.6234894969114444, val_Loss: 1.464943834029845
Epoch: 268, train_Loss: 1.6234895129029343, val_Loss: 1.4649436404235172
Epoch: 269, train_Loss: 1.6234895022904001, val_Loss: 1.4649437409247794
Epoch: 270, train_Loss: 1.6234894835367435, val_Loss: 1.4649437409247794
Epoch: 271, train_Loss: 1.6234894141918275, val_Loss: 1.4649436404235172
Epoch: 272, train_Loss: 1.6234895773050262, val_Loss: 1.4649436404235172
Epoch: 273, train_Loss: 1.623489547793458, val_Loss: 1.4649437409247794
Epoch: 274, train_Loss: 1.623489559714387, val_Loss: 1.4649436404235172
Epoch: 275, train_Loss: 1.6234895807940786, val_Loss: 1.4649436404235172
Epoch: 276, train_Loss: 1.6234895466304406, val_Loss: 1.4649435612407045
Epoch: 277, train_Loss: 1.6234895104315223, val_Loss: 1.4649436404235172
Epoch: 278, train_Loss: 1.6234894532982895, val_Loss: 1.4649435612407045
Epoch: 279, train_Loss: 1.6234895063609611, val_Loss: 1.4649436404235172
Epoch: 280, train_Loss: 1.623489435998405, val_Loss: 1.4649436404235172
Epoch: 281, train_Loss: 1.623489457659605, val_Loss: 1.4649437409247794
Epoch: 282, train_Loss: 1.6234894698712883, val_Loss: 1.4649437409247794
Epoch: 283, train_Loss: 1.6234894953122954, val_Loss: 1.4649436404235172
Epoch: 284, train_Loss: 1.6234895226432056, val_Loss: 1.4649436404235172
Epoch: 285, train_Loss: 1.6234895002551195, val_Loss: 1.4649436404235172
Epoch: 286, train_Loss: 1.623489478448542, val_Loss: 1.4649436404235172
Epoch: 287, train_Loss: 1.6234894386151941, val_Loss: 1.4649436404235172
Epoch: 288, train_Loss: 1.6234894826644803, val_Loss: 1.4649436404235172
Epoch: 289, train_Loss: 1.623489491096357, val_Loss: 1.4649437409247794
Epoch: 290, train_Loss: 1.6234894704527971, val_Loss: 1.4649436404235172
Epoch: 291, train_Loss: 1.6234894884795676, val_Loss: 1.4649437409247794
Epoch: 292, train_Loss: 1.623489547648081, val_Loss: 1.464943834029845
Epoch: 293, train_Loss: 1.623489525986881, val_Loss: 1.464943834029845
Epoch: 294, train_Loss: 1.6234894762678844, val_Loss: 1.464943834029845
Epoch: 295, train_Loss: 1.6234894673998763, val_Loss: 1.4649436404235172
Epoch: 296, train_Loss: 1.6234894868804188, val_Loss: 1.464943834029845
Epoch: 297, train_Loss: 1.6234894646377098, val_Loss: 1.4649436404235172
Epoch: 298, train_Loss: 1.6234894832459892, val_Loss: 1.4649436404235172
Epoch: 299, train_Loss: 1.6234894953122954, val_Loss: 1.4649437409247794
Epoch: 300, train_Loss: 1.6234894477739568, val_Loss: 1.464943834029845
test_Loss: 1.225
